['1', 'KEN', 'Kenya']
['2', 'CHN', 'China']
['3', 'DEN', 'Denmark']
['4', 'DEN', 'Denmark/Sweden']
['5', 'NED', 'Netherlands']
['6', 'NED', 'Netherlands']
['7', 'NED', 'Netherlands']
['8', 'NED', 'Netherlands']
['9', 'NED', 'Netherlands']
['10', 'NED', 'Netherlands']
['11', 'USA', 'United States']
['12', 'USA', 'United States']
['13', 'USA', 'United States']
['14', 'USA', 'United States']
['15', 'USA', 'United States']
['16', 'USA', 'United States']
['17', 'USA', 'United States']
['18', 'USA', 'United States']
['19', 'USA', 'United States']
['20', 'USA', 'United States']
['21', 'USA', 'United States']
['22', 'USA', 'United States']
['23', 'USA', 'United States']
['24', 'USA', 'United States']
['25', 'USA', 'United States']
['26', 'USA', 'United States']
['27', 'NED', 'Netherlands']
['28', 'NED', 'Netherlands']
['29', 'FIN', 'Finland']
['30', 'FIN', 'Finland']
['31', 'FIN', 'Finland']
['32', 'FIN', 'Finland']
['33', 'FIN', 'Finland']
['34', 'FIN', 'Finland']
['35', 'FIN', 'Finland']
['36', 'FIN', 'Finland']
['37', 'FIN', 'Finland']
['38', 'FIN', 'Finland']
['39', 'FIN', 'Finland']
['40', 'FIN', 'Finland']
['41', 'FIN', 'Finland']
['42', 'FIN', 'Finland']
['43', 'FIN', 'Finland']
['44', 'FIN', 'Finland']
['45', 'FIN', 'Finland']
['46', 'FIN', 'Finland']
['47', 'FIN', 'Finland']
['48', 'FIN', 'Finland']
['49', 'FIN', 'Finland']
['50', 'FIN', 'Finland']
['51', 'FIN', 'Finland']
['52', 'FIN', 'Finland']
['53', 'FIN', 'Finland']
['54', 'FIN', 'Finland']
['55', 'FIN', 'Finland']
['56', 'FIN', 'Finland']
['57', 'FIN', 'Finland']
['58', 'FIN', 'Finland']
['59', 'FIN', 'Finland']
['60', 'NOR', 'Norway']
['61', 'NOR', 'Norway']
['62', 'NOR', 'Norway']
['63', 'NOR', 'Norway']
['64', 'NOR', 'Norway']
['65', 'NOR', 'Norway']
['66', 'NOR', 'Norway']
['67', 'NOR', 'Norway']
['68', 'NOR', 'Norway']
['69', 'NOR', 'Norway']
['70', 'NOR', 'Norway']
['71', 'NOR', 'Norway']
['72', 'NOR', 'Norway']
['73', 'NOR', 'Norway']
['74', 'NOR', 'Norway']
['75', 'NOR', 'Norway']
['76', 'NOR', 'Norway']
['77', 'NOR', 'Norway']
['78', 'NOR', 'Norway']
['79', 'NOR', 'Norway']
['80', 'NOR', 'Norway']
['81', 'ROU', 'Romania']
['82', 'NOR', 'Norway']
['83', 'NOR', 'Norway']
['84', 'NOR', 'Norway']
['85', 'NOR', 'Norway']
['86', 'NOR', 'Norway']
['87', 'NOR', 'Norway']
['88', 'NOR', 'Norway']
['89', 'NED', 'Netherlands']
['90', 'NOR', 'Norway']
['91', 'NOR', 'Norway']
['92', 'NED', 'Netherlands']
['93', 'NED', 'Netherlands']
['94', 'NED', 'Netherlands']
['95', 'EST', 'Estonia']
['96', 'NOR', 'Norway']
['97', 'FIN', 'Finland']
['98', 'FIN', 'Finland']
['99', 'FRA', 'France']
['100', 'NOR', 'Norway']
['101', 'NED', 'Netherlands']
['102', 'NED', 'Netherlands']
['103', 'NED', 'Netherlands']
['104', 'NED', 'Netherlands']
['105', 'NED', 'Netherlands']
['106', 'NOR', 'Norway']
['107', 'NOR', 'Norway']
['108', 'NOR', 'Norway']
['109', 'NOR', 'Norway']
['110', 'NOR', 'Norway']
['111', 'NOR', 'Norway']
['112', 'NOR', 'Norway']
['113', 'NOR', 'Norway']
['114', 'NOR', 'Norway']
['115', 'NOR', 'Norway']
['116', 'NOR', 'Norway']
['117', 'NOR', 'Norway']
['118', 'NOR', 'Taifun']
['119', 'NOR', 'Norway']
['120', 'EST', 'Estonia']
['121', 'EST', 'Estonia']
['122', 'EST', 'Estonia']
['123', 'EST', 'Estonia']
['124', 'EST', 'Estonia']
['125', 'NOR', 'Norway']
['126', 'NOR', 'Norway']
['127', 'NOR', 'Norway']
['128', 'NOR', 'Norway']
['129', 'NOR', 'Norway']
['130', 'NOR', 'Norway']
['131', 'NOR', 'Norway']
['132', 'NOR', 'Norway']
['133', 'NOR', 'Norway']
['134', 'NOR', 'Norway']
['135', 'MAR', 'Morocco']
['136', 'EST', 'Estonia']
['137', 'EST', 'Estonia']
['138', 'EST', 'Estonia']
['139', 'EST', 'Estonia']
['140', 'ESP', 'Spain']
['141', 'ESP', 'Spain']
['142', 'ESP', 'Spain']
['143', 'ESP', 'Spain']
['144', 'ESP', 'Spain']
['145', 'ESP', 'Spain']
['146', 'FRA', 'France']
['147', 'EGY', 'Egypt']
['148', 'IRI', 'Iran']
['149', 'ESP', 'Spain']
['150', 'FRA', 'France']
['151', 'FRA', 'France']
['152', 'BUL', 'Bulgaria']
['153', 'BUL', 'Bulgaria']
['154', 'BUL', 'Bulgaria']
['155', 'BUL', 'Bulgaria']
['156', 'BUL', 'Bulgaria']
['157', 'BUL', 'Bulgaria']
['158', 'BUL', 'Bulgaria']
['159', 'ITA', 'Italy']
['160', 'ESP', 'Spain']
['161', 'CHA', 'Chad']
['162', 'AZE', 'Azerbaijan']
['163', 'SUD', 'Sudan']
['164', 'RUS', 'Russia']
['165', 'RUS', 'Russia']
['166', 'ARG', 'Argentina']
['167', 'ARG', 'Argentina']
['168', 'ESP', 'Spain']
['169', 'CUB', 'Cuba']
['170', 'CUB', 'Cuba']
['171', 'CUB', 'Cuba']
['172', 'BLR', 'Belarus']
['173', 'BLR', 'Belarus']
['174', 'FRA', 'France']
['175', 'FRA', 'France']
['176', 'FRA', 'France']
['177', 'ARG', 'Argentina']
['178', 'GRE', 'Greece']
['179', 'CMR', 'Cameroon']
['180', 'CMR', 'Cameroon']
['181', 'TUR', 'Turkey']
['182', 'CHI', 'Chile']
['183', 'ESP', 'Spain']
['184', 'GRE', 'Greece']
['185', 'MEX', 'Mexico']
['186', 'CHI', 'Chile']
['187', 'USA', 'United States']
['188', 'ESP', 'Spain']
['189', 'ESP', 'Spain']
['190', 'ESP', 'Spain']
['191', 'ESP', 'Spain']
['192', 'ESP', 'Spain']
['193', 'URS', 'Soviet Union']
['194', 'URS', 'Soviet Union']
['195', 'CHI', 'Chile']
['196', 'RUS', 'Russia']
['197', 'RUS', 'Russia']
['198', 'ITA', 'Italy']
['199', 'ITA', 'Italy']
['200', 'FRA', 'France']
['201', 'FRA', 'France']
['202', 'CHI', 'Chile']
['203', 'GRE', 'Greece']
['204', 'NCA', 'Nicaragua']
['205', 'NCA', 'Nicaragua']
['206', 'MEX', 'Mexico']
['207', 'MEX', 'Mexico']
['208', 'MEX', 'Mexico']
['209', 'HUN', 'Hungary']
['210', 'HUN', 'Hungary']
['211', 'HUN', 'Hungary']
['212', 'NGR', 'Nigeria']
['213', 'EGY', 'Egypt']
['214', 'EGY', 'Egypt']
['215', 'ITA', 'Italy']
['216', 'CHA', 'Chad']
['217', 'ALG', 'Algeria']
['218', 'ALG', 'Algeria']
['219', 'ITA', 'Italy']
['220', 'ITA', 'Italy']
['221', 'ITA', 'Italy']
['222', 'ITA', 'Italy']
['223', 'ITA', 'Italy']
['224', 'ITA', 'Italy']
['225', 'ITA', 'Italy']
['226', 'ITA', 'Italy']
['227', 'ITA', 'Italy']
['228', 'ITA', 'Italy']
['229', 'ITA', 'Italy']
['230', 'KUW', 'Kuwait']
['231', 'KUW', 'Kuwait']
['232', 'KUW', 'Kuwait']
['233', 'BRN', 'Bahrain']
['234', 'PAK', 'Pakistan']
['235', 'IRQ', 'Iraq']
['236', 'IRQ', 'Iraq']
['237', 'KUW', 'Kuwait']
['238', 'PAK', 'Pakistan']
['239', 'UAR', 'United Arab Republic']
['240', 'EGY', 'Egypt']
['241', 'LIB', 'Lebanon']
['242', 'LIB', 'Lebanon']
['243', 'EGY', 'Egypt']
['244', 'EGY', 'Egypt']
['245', 'IRQ', 'Iraq']
['246', 'PAK', 'Pakistan']
['247', 'QAT', 'Qatar']
['248', 'PAK', 'Pakistan']
['249', 'PAK', 'Pakistan']
['250', 'PAK', 'Pakistan']
['251', 'EGY', 'Egypt']
['252', 'MAS', 'Malaysia']
['253', 'IRI', 'Iran']
['254', 'PAK', 'Pakistan']
['255', 'PAK', 'Pakistan']
['256', 'PAK', 'Pakistan']
['257', 'IRI', 'Iran']
['258', 'AZE', 'Azerbaijan']
['259', 'AZE', 'Azerbaijan']
['260', 'AZE', 'Azerbaijan']
['261', 'ITA', 'Italy']
['262', 'GER', 'Germany']
['263', 'ITA', 'Italy']
['264', 'NED', 'Netherlands']
['265', 'ITA', 'Italy']
['266', 'ITA', 'Italy']
['267', 'ITA', 'Italy']
['268', 'IRQ', 'Iraq']
['269', 'GRE', 'Thessalonki-1']
['270', 'CAN', 'Canada']
['271', 'CAN', 'Canada']
['272', 'IRL', 'Ireland']
['273', 'IRL', 'Ireland']
['274', 'USA', 'United States']
['275', 'AUS', 'Australia']
['276', 'RSA', 'South Africa']
['277', 'USA', 'United States']
['278', 'USA', 'United States']
['279', 'USA', 'United States']
['280', 'CAN', 'Canada']
['281', 'CAN', 'Canada']
['282', 'CAN', 'Canada']
['283', 'USA', 'United States']
['284', 'USA', 'United States']
['285', 'USA', 'United States']
['286', 'CAN', 'Canada']
['287', 'USA', 'United States']
['288', 'MAR', 'Morocco']
['289', 'EGY', 'Egypt']
['290', 'EGY', 'Egypt']
['291', 'EGY', 'Egypt']
['292', 'EGY', 'Egypt']
['293', 'EGY', 'Egypt']
['294', 'EGY', 'Egypt']
['295', 'EGY', 'Egypt']
['296', 'EGY', 'Egypt']
['297', 'EGY', 'Egypt']
['298', 'EGY', 'Egypt']
['299', 'ERI', 'Eritrea']
['300', 'EGY', 'Egypt']
['301', 'EGY', 'Egypt']
['302', 'EGY', 'Egypt']
['303', 'UAR', 'United Arab Republic']
['304', 'UAR', 'United Arab Republic']
['305', 'UAR', 'United Arab Republic']
['306', 'UAR', 'United Arab Republic']
['307', 'UAR', 'United Arab Republic']
['308', 'UAR', 'United Arab Republic']
['309', 'UAR', 'United Arab Republic']
['310', 'UAR', 'United Arab Republic']
['311', 'EGY', 'Egypt']
['312', 'USA', 'United States']
['313', 'TAN', 'Tanzania']
['314', 'TAN', 'Tanzania']
['315', 'FRA', 'France']
['316', 'KUW', 'Kuwait']
['317', 'JOR', 'Jordan']
['318', 'EGY', 'Egypt']
['319', 'EGY', 'Egypt']
['320', 'EGY', 'Egypt']
['321', 'SUD', 'Sudan']
['322', 'UAR', 'United Arab Republic']
['323', 'EGY', 'Egypt']
['324', 'UAR', 'United Arab Republic']
['325', 'EGY', 'Egypt']
['326', 'SUD', 'Sudan']
['327', 'SUD', 'Sudan']
['328', 'SUD', 'Sudan']
['329', 'SUD', 'Sudan']
['330', 'EGY', 'Egypt']
['331', 'EGY', 'Egypt']
['332', 'EGY', 'Egypt']
['333', 'EGY', 'Egypt']
['334', 'UAR', 'United Arab Republic']
['335', 'EGY', 'Egypt']
['336', 'EGY', 'Egypt']
['337', 'EGY', 'Egypt']
['338', 'EGY', 'Egypt']
['339', 'EGY', 'Egypt']
['340', 'EGY', 'Egypt']
['341', 'UAR', 'United Arab Republic']
['342', 'EGY', 'Egypt']
['343', 'EGY', 'Egypt']
['344', 'SUD', 'Sudan']
['345', 'EGY', 'Egypt']
['346', 'EGY', 'Egypt']
['347', 'EGY', 'Egypt']
['348', 'EGY', 'Egypt']
['349', 'EGY', 'Egypt']
['350', 'EGY', 'Egypt']
['351', 'EGY', 'Egypt']
['352', 'EGY', 'Egypt']
['353', 'UAR', 'United Arab Republic']
['354', 'UAR', 'United Arab Republic']
['355', 'EGY', 'Egypt']
['356', 'UAR', 'United Arab Republic']
['357', 'TUN', 'Tunisia']
['358', 'EGY', 'Egypt']
['359', 'EGY', 'Egypt']
['360', 'EGY', 'Egypt']
['361', 'EGY', 'Egypt']
['362', 'EGY', 'Egypt']
['363', 'EGY', 'Egypt']
['364', 'EGY', 'Egypt']
['365', 'EGY', 'Egypt']
['366', 'EGY', 'Egypt']
['367', 'EGY', 'Egypt']
['368', 'LBA', 'Libya']
['369', 'EGY', 'Egypt']
['370', 'UAR', 'United Arab Republic']
['371', 'EGY', 'Egypt']
['372', 'EGY', 'Egypt']
['373', 'EGY', 'Egypt']
['374', 'EGY', 'Egypt']
['375', 'EGY', 'Egypt']
['376', 'EGY', 'Egypt']
['377', 'EGY', 'Egypt']
['378', 'EGY', 'Egypt']
['379', 'EGY', 'Egypt']
['380', 'UAR', 'United Arab Republic']
['381', 'EGY', 'Egypt']
['382', 'UAR', 'United Arab Republic']
['383', 'EGY', 'Egypt']
['384', 'EGY', 'Egypt']
['385', 'EGY', 'Egypt']
['386', 'EGY', 'Egypt']
['387', 'EGY', 'Egypt']
['388', 'EGY', 'Egypt']
['389', 'EGY', 'Egypt']
['390', 'EGY', 'Egypt']
['391', 'EGY', 'Egypt']
['392', 'EGY', 'Egypt']
['393', 'EGY', 'Egypt']
['394', 'EGY', 'Egypt']
['395', 'UAR', 'United Arab Republic']
['396', 'EGY', 'Egypt']
['397', 'EGY', 'Egypt']
['398', 'EGY', 'Egypt']
['399', 'EGY', 'Egypt']
['400', 'EGY', 'Egypt']
['401', 'EGY', 'Egypt']
['402', 'EGY', 'Egypt']
['403', 'EGY', 'Egypt']
['404', 'EGY', 'Egypt']
['405', 'EGY', 'Egypt']
['406', 'EGY', 'Egypt']
['407', 'EGY', 'Egypt']
['408', 'EGY', 'Egypt']
['409', 'EGY', 'Egypt']
['410', 'SUD', 'Sudan']
['411', 'EGY', 'Egypt']
['412', 'EGY', 'Egypt']
['413', 'EGY', 'Egypt']
['414', 'EGY', 'Egypt']
['415', 'EGY', 'Egypt']
['416', 'EGY', 'Egypt']
['417', 'EGY', 'Egypt']
['418', 'EGY', 'Egypt']
['419', 'EGY', 'Egypt']
['420', 'EGY', 'Egypt']
['421', 'EGY', 'Egypt']
['422', 'EGY', 'Egypt']
['423', 'EGY', 'Egypt']
['424', 'EGY', 'Egypt']
['425', 'EGY', 'Egypt']
['426', 'SUD', 'Sudan']
['427', 'EGY', 'Egypt']
['428', 'EGY', 'Egypt']
['429', 'EGY', 'Egypt']
['430', 'FRA', 'France']
['431', 'EGY', 'Egypt']
['432', 'EGY', 'Egypt']
['433', 'ALG', 'Algeria']
['434', 'EGY', 'Egypt']
['435', 'EGY', 'Egypt']
['436', 'EGY', 'Egypt']
['437', 'EGY', 'Egypt']
['438', 'EGY', 'Egypt']
['439', 'EGY', 'Egypt']
['440', 'EGY', 'Egypt']
['441', 'EGY', 'Egypt']
['442', 'EGY', 'Egypt']
['443', 'EGY', 'Egypt']
['444', 'EGY', 'Egypt']
['445', 'ALG', 'Algeria']
['446', 'ALG', 'Algeria']
['447', 'ALG', 'Algeria']
['448', 'ALG', 'Algeria']
['449', 'ALG', 'Algeria']
['450', 'IRI', 'Iran']
['451', 'IRI', 'Iran']
['452', 'BEL', 'Belgium']
['453', 'BEL', 'Belgium']
['454', 'AUS', 'Australia']
['455', 'AUS', 'Australia']
['456', 'QAT', 'Qatar']
['457', 'QAT', 'Qatar']
['458', 'DJI', 'Djibouti']
['459', 'DJI', 'Djibouti']
['460', 'EGY', 'Egypt']
['461', 'EGY', 'Egypt']
['462', 'EGY', 'Egypt']
['463', 'EGY', 'Egypt']
['464', 'EGY', 'Egypt']
['465', 'EGY', 'Egypt']
['466', 'EGY', 'Egypt']
['467', 'USA', 'United States']
['468', 'USA', 'United States']
['469', 'USA', 'United States']
['470', 'USA', 'United States']
['471', 'AUS', 'Australia']
['472', 'AUS', 'Australia']
['473', 'AUS', 'Australia']
['474', 'PLE', 'Palestine']
['475', 'CAN', 'Canada']
['476', 'CAN', 'Canada']
['477', 'CAN', 'Canada']
['478', 'SUD', 'Sudan']
['479', 'IRI', 'Iran']
['480', 'CMR', 'Cameroon']
['481', 'COM', 'Comoros']
['482', 'CAN', 'Canada']
['483', 'EGY', 'Egypt']
['484', 'EGY', 'Egypt']
['485', 'EGY', 'Egypt']
['486', 'EGY', 'Egypt']
['487', 'EGY', 'Egypt']
['488', 'EGY', 'Egypt']
['489', 'CHA', 'Chad']
['490', 'CMR', 'Cameroon']
['491', 'EGY', 'Egypt']
['492', 'EGY', 'Egypt']
['493', 'KAZ', 'Kazakhstan']
['494', 'BRU', 'Brunei']
['495', 'IRQ', 'Iraq']
['496', 'KUW', 'Kuwait']
['497', 'MAS', 'Malaysia']
['498', 'MAS', 'Malaysia']
['499', 'EGY', 'Egypt']
['500', 'EGY', 'Egypt']
['501', 'EGY', 'Egypt']
['502', 'MAS', 'Malaysia']
['503', 'BRU', 'Brunei']
['504', 'BRU', 'Brunei']
['505', 'SUD', 'Sudan']
['506', 'IND', 'India']
['507', 'IND', 'India']
['508', 'IRQ', 'Iraq']
['509', 'IRQ', 'Iraq']
['510', 'KSA', 'Saudi Arabia']
['511', 'SYR', 'Syria']
['512', 'IRQ', 'Iraq']
['513', 'KUW', 'Kuwait']
['514', 'KUW', 'Kuwait']
['515', 'IRQ', 'Iraq']
['516', 'QAT', 'Qatar']
['517', 'MDV', 'Maldives']
['518', 'BRN', 'Bahrain']
['519', 'KSA', 'Saudi Arabia']
['520', 'IRI', 'Iran']
['521', 'JOR', 'Jordan']
['522', 'BRN', 'Bahrain']
['523', 'ETH', 'Ethiopia']
['524', 'MAS', 'Malaysia']
['525', 'PAK', 'Pakistan']
['526', 'PAK', 'Pakistan']
['527', 'IRQ', 'Iraq']
['528', 'IRQ', 'Iraq']
['529', 'IRQ', 'Iraq']
['530', 'IRQ', 'Iraq']
['531', 'IRQ', 'Iraq']
['532', 'PAK', 'Pakistan']
['533', 'IRQ', 'Iraq']
['534', 'EGY', 'Egypt']
['535', 'EGY', 'Egypt']
['536', 'KSA', 'Saudi Arabia']
['537', 'UAE', 'United Arab Emirates']
['538', 'YAR', 'North Yemen']
['539', 'KUW', 'Kuwait']
['540', 'KUW', 'Kuwait']
['541', 'PAK', 'Pakistan']
['542', 'INA', 'Indonesia']
['543', 'IRQ', 'Iraq']
['544', 'IRQ', 'Iraq']
['545', 'NGR', 'Nigeria']
['546', 'NGR', 'Nigeria']
['547', 'NGR', 'Nigeria']
['548', 'NGR', 'Nigeria']
['549', 'CAN', 'Canada']
['550', 'EGY', 'Egypt']
['551', 'URS', 'Soviet Union']
['552', 'PHI', 'Philippines']
['553', 'PHI', 'Philippines']
['554', 'PHI', 'Philippines']
['555', 'PHI', 'Philippines']
['556', 'PHI', 'Philippines']
['557', 'IRQ', 'Iraq']
['558', 'EGY', 'Egypt']
['559', 'EGY', 'Egypt']
['560', 'QAT', 'Qatar']
['561', 'EGY', 'Egypt']
['562', 'USA', 'United States']
['563', 'IRQ', 'Iraq']
['564', 'EGY', 'Egypt']
['565', 'UAE', 'United Arab Emirates']
['566', 'UAE', 'United Arab Emirates']
['567', 'UAE', 'United Arab Emirates']
['568', 'UAE', 'United Arab Emirates']
['569', 'UAE', 'United Arab Emirates']
['570', 'UAE', 'United Arab Emirates']
['571', 'UAE', 'United Arab Emirates']
['572', 'IRQ', 'Iraq']
['573', 'KUW', 'Kuwait']
['574', 'EGY', 'Egypt']
['575', 'MAS', 'Malaysia']
['576', 'MAS', 'Malaysia']
['577', 'MAS', 'Malaysia']
['578', 'MAS', 'Malaysia']
['579', 'SGP', 'Singapore']
['580', 'SGP', 'Singapore']
['581', 'SUD', 'Sudan']
['582', 'SUD', 'Sudan']
['583', 'NGR', 'Nigeria']
['584', 'AZE', 'Azerbaijan']
['585', 'AZE', 'Azerbaijan']
['586', 'AZE', 'Azerbaijan']
['587', 'UZB', 'Uzbekistan']
['588', 'UZB', 'Uzbekistan']
['589', 'UZB', 'Uzbekistan']
['590', 'UZB', 'Uzbekistan']
['591', 'AZE', 'Azerbaijan']
['592', 'AZE', 'Azerbaijan']
['593', 'AZE', 'Azerbaijan']
['594', 'AZE', 'Azerbaijan']
['595', 'AZE', 'Azerbaijan']
['596', 'KUW', 'Kuwait']
['597', 'EGY', 'Egypt']
['598', 'EGY', 'Egypt']
['599', 'UAE', 'United Arab Emirates']
['600', 'UAE', 'United Arab Emirates']
['601', 'EGY', 'Egypt']
['602', 'EGY', 'Egypt']
['603', 'EGY', 'Egypt']
['604', 'KUW', 'Kuwait']
['605', 'KUW', 'Kuwait']
['606', 'KUW', 'Kuwait']
['607', 'IRQ', 'Iraq']
['608', 'EGY', 'Egypt']
['609', 'EGY', 'Egypt']
['610', 'USA', 'United States']
['611', 'UZB', 'Uzbekistan']
['612', 'KGZ', 'Kyrgyzstan']
['613', 'KGZ', 'Kyrgyzstan']
['614', 'UZB', 'Uzbekistan']
['615', 'TJK', 'Tajikistan']
['616', 'RUS', 'Russia']
['617', 'TJK', 'Tajikistan']
['618', 'TJK', 'Tajikistan']
['619', 'TJK', 'Tajikistan']
['620', 'LBA', 'Libya']
['621', 'EUN', 'Unified Team']
['622', 'UZB', 'Uzbekistan']
['623', 'URS', 'Soviet Union']
['624', 'UZB', 'Uzbekistan']
['625', 'KGZ', 'Kyrgyzstan']
['626', 'JPN', 'Japan']
['627', 'JPN', 'Japan-1']
['628', 'JPN', 'Japan-1']
['629', 'JPN', 'Japan-1']
['630', 'JPN', 'Japan']
['631', 'JPN', 'Japan']
['632', 'JPN', 'Japan']
['633', 'JPN', 'Japan']
['634', 'JPN', 'Japan']
['635', 'JPN', 'Japan']
['636', 'JPN', 'Japan']
['637', 'JPN', 'Japan']
['638', 'JPN', 'Japan']
['639', 'JPN', 'Japan']
['640', 'JPN', 'Japan']
['641', 'JPN', 'Japan']
['642', 'JPN', 'Japan']
['643', 'JPN', 'Japan']
['644', 'JPN', 'Japan']
['645', 'JPN', 'Japan']
['646', 'JPN', 'Japan']
['647', 'JPN', 'Japan']
['648', 'JPN', 'Japan']
['649', 'JPN', 'Japan']
['650', 'JPN', 'Japan']
['651', 'JPN', 'Japan']
['652', 'JPN', 'Japan']
['653', 'JPN', 'Japan']
['654', 'CGO', 'Congo (Brazzaville)']
['655', 'ETH', 'Ethiopia']
['656', 'ETH', 'Ethiopia']
['657', 'ETH', 'Ethiopia']
['658', 'ETH', 'Ethiopia']
['659', 'ALG', 'Algeria']
['660', 'EGY', 'Egypt']
['661', 'IRI', 'Iran']
['662', 'IRI', 'Iran']
['663', 'CMR', 'Cameroon']
['664', 'SUI', 'Switzerland']
['665', 'SUI', 'Switzerland']
['666', 'BRA', 'Brazil']
['667', 'BRA', 'Brazil']
['668', 'ESP', 'Spain']
['669', 'BRA', 'Brazil']
['670', 'GER', 'Germany']
['671', 'GER', 'Germany']
['672', 'USA', 'United States']
['673', 'USA', 'United States']
['674', 'CAN', 'Canada']
['675', 'FRG', 'West Germany']
['676', 'FRG', 'West Germany']
['677', 'GDR', 'East Germany']
['678', 'GDR', 'East Germany']
['679', 'GDR', 'East Germany']
['680', 'GDR', 'East Germany']
